,carpet_area,bedrooms,bathrooms,car_parking,furnishing,transaction_type,floor,total_floors,price,lat,long,facing_code
1445,600.0,2.0,2,0,3,0.0,4.0,4.0,1.4,19.174673080444336,72.94310760498047,0
1448,988.0,3.0,2,1,1,0.0,9.0,15.0,1.55,19.272638699999998,72.8669392,3
1452,310.0,1.0,1,0,1,1.0,11.0,22.0,0.35,19.44226837158203,72.79541778564453,2
1453,456.0,1.0,2,1,1,1.0,12.0,20.0,0.95,19.1296705,72.931658,2
1454,545.0,1.0,2,0,1,0.0,2.0,15.0,1.11,19.07906913757324,72.90797424316406,0
1456,440.0,2.0,2,0,1,1.0,10.0,23.0,1.15,19.18897247314453,72.82200622558594,0
1458,1350.0,3.0,3,0,2,1.0,15.0,22.0,3.75,19.233531951904297,72.83919525146484,7
1459,797.0,2.0,2,1,1,1.0,21.0,36.0,1.75,19.187838333333328,72.83435833333333,0
1460,770.0,2.0,2,1,1,1.0,11.0,56.0,5.25,18.99706,72.818401,0
1461,500.0,2.0,2,1,1,1.0,2.0,14.0,0.435,19.471584699999998,72.80535875,5
1462,591.0,2.0,2,1,2,1.0,3.0,14.0,0.484,19.471584699999998,72.80535875,7
1463,305.0,1.0,1,0,1,0.0,19.0,24.0,0.53,19.20058250427246,72.82666015625,1
1465,808.0,2.0,2,1,1,0.0,35.0,58.0,2.3,19.191842,72.83458123,2
1466,1186.0,3.0,3,2,1,0.0,8.0,24.0,2.75,19.140335999999998,72.93328100000001,0
1467,410.0,1.0,2,0,2,0.0,3.0,7.0,0.89,19.128219604492188,72.86425018310547,0
1470,655.0,2.0,2,1,1,1.0,9.0,20.0,1.75,19.232568740844727,72.84100341796875,0
1471,450.0,1.0,2,2,2,1.0,1.0,18.0,0.95,19.0570479,72.8847716,0
1472,651.0,2.0,2,1,1,1.0,8.0,14.0,0.865,19.29089602,72.87214163,0
1474,2600.0,4.0,5,3,3,0.0,45.0,60.0,13.0,19.0023383,72.82749890000001,0
1475,860.0,3.0,3,1,1,0.0,9.0,20.0,1.19,19.27584635,72.87033299,0
1479,2170.0,3.0,2,1,1,1.0,15.0,56.0,8.32,18.999216,72.817199,0
1480,1320.0,4.0,4,3,3,1.0,4.0,4.0,5.25,72.84517669677734,19.029010772705078,7
1481,452.0,1.0,2,0,3,0.0,10.0,21.0,0.99,19.202228,72.815271,0
1482,270.0,1.0,1,0,3,0.0,3.0,4.0,0.75,19.20639875,72.84379701,7
1483,780.0,2.0,2,0,1,0.0,1.0,9.0,1.7,19.128219604492188,72.86425018310547,0
1488,450.0,1.0,2,1,1,1.0,7.0,21.0,0.565,19.291252,72.860747,0
1489,400.0,1.0,2,0,1,1.0,8.0,20.0,0.53,19.26231203,72.87409673,0
1490,938.0,2.0,2,2,1,1.0,6.0,54.0,4.26,19.04094,72.86528100000001,0
1491,965.0,2.0,2,2,1,1.0,9.0,54.0,4.76,19.04094,72.86528100000001,0
1492,965.0,2.0,2,2,1,1.0,12.0,54.0,4.05,19.04094,72.86528100000001,0
1493,595.0,2.0,2,0,2,0.0,4.0,7.0,1.65,19.210201263427734,72.84280395507812,1
1494,650.0,2.0,2,1,1,0.0,10.0,20.0,0.89,19.27584635,72.87033299,0
1495,830.0,2.0,2,1,1,0.0,10.0,20.0,1.13,19.268432999999998,72.875687,0
1496,1034.0,3.0,3,2,1,1.0,15.0,60.0,2.7,19.2248756,72.86314300000001,1
1501,1655.0,4.0,4,2,1,1.0,32.0,54.0,6.51,19.04094,72.86528100000001,0
1512,690.0,2.0,2,1,1,0.0,5.0,15.0,1.5,19.146024,72.93304090000001,0
1517,857.0,2.0,2,1,2,1.0,10.0,20.0,3.1,19.06680489,72.85129455,7
1519,2059.0,4.0,4,2,1,1.0,3.0,44.0,5.84,19.160486,72.945419,0
1520,1310.0,3.0,3,1,3,0.0,5.0,10.0,8.5,19.0038725,72.812962,7
1521,1310.0,3.0,3,1,3,0.0,5.0,10.0,7.5,19.0038725,72.812962,7
1522,707.0,2.0,2,1,2,1.0,1.0,45.0,1.55,19.1657808,72.934534,7
1523,960.0,3.0,3,1,1,0.0,10.0,20.0,1.42,19.268432999999998,72.875687,0
1524,415.0,1.0,1,0,2,0.0,7.0,7.0,0.98,19.255380630493164,72.85381317138672,0
1529,1318.0,3.0,2,1,1,1.0,17.0,33.0,3.9,19.157232999999998,72.84055,0
1531,2100.0,3.0,4,0,3,0.0,25.0,41.0,10.5,18.995332717895508,72.83003997802734,1
1532,550.0,2.0,2,0,2,1.0,7.0,15.0,0.42,19.46829575,72.79722734,6
1535,2700.0,4.0,4,0,2,0.0,3.0,7.0,4.1,19.1154899597168,72.87269592285156,0
1538,1048.0,3.0,3,1,1,1.0,9.0,17.0,2.75,19.034408300000003,72.889042,0
1539,1150.0,3.0,3,1,1,0.0,8.0,14.0,3.25,19.053103,72.910448,2
1540,1250.0,3.0,3,0,2,0.0,11.0,21.0,6.0,19.0627555847168,72.85449981689453,0
1541,600.0,2.0,2,1,3,0.0,8.0,8.0,1.2,19.2136024,72.8639823,0
1542,458.0,1.0,1,1,1,1.0,8.0,21.0,0.81,19.130785,72.938082,0
1543,639.0,2.0,1,1,1,1.0,4.0,13.0,1.55,19.1228392525584,72.88452963231741,0
1544,835.0,2.0,2,2,1,1.0,30.0,50.0,5.91,18.99706,72.818401,7
1545,800.0,2.0,2,0,1,1.0,15.0,24.0,1.65,19.174673080444336,72.94310760498047,0
1548,435.0,1.0,2,0,1,0.0,5.0,7.0,0.95,19.17347383,72.87304773,0
1552,600.0,2.0,1,0,2,0.0,3.0,14.0,1.2,19.1385813334317,72.840913621689,5
1554,435.0,1.0,1,1,1,1.0,7.0,15.0,1.05,19.1154899597168,72.87269592285156,2
1555,892.0,3.0,3,1,3,1.0,8.0,78.0,5.26,19.00639,72.828689,2
1556,257.6,1.0,2,1,1,1.0,9.0,15.0,0.82,19.071713,72.844274,0
1557,641.0,2.0,2,1,1,1.0,6.0,15.0,1.57,19.071713,72.844274,7
1558,828.0,2.0,2,1,3,0.0,5.0,20.0,2.25,19.11721627,72.89304604,0
1559,1081.0,3.0,3,2,2,0.0,12.0,27.0,4.31,19.140335,72.86436198,1
1560,668.8,2.0,2,0,3,1.0,11.0,22.0,2.25,72.83601379394531,19.129270553588867,0
1561,540.0,2.0,2,0,1,1.0,9.0,17.0,1.32,19.1605,72.94767,3
1562,2000.0,5.0,5,4,3,0.0,5.0,10.0,6.0,19.17169932,72.87096822,0
1563,503.0,1.0,1,2,1,1.0,6.0,30.0,1.16,19.0374763,72.907209,0
1565,1800.0,3.0,3,2,1,1.0,22.0,53.0,4.02,19.04094,72.86528100000001,0
1566,749.0,2.0,2,0,1,1.0,10.0,22.0,1.95,19.144330978393555,72.83042907714844,2
1567,552.0,2.0,2,0,1,1.0,10.0,18.0,1.4,19.145209100000002,72.8321637,3
1568,640.0,2.0,2,1,1,0.0,1.0,7.0,0.72,19.294100399999998,72.87088390000001,0
1569,635.0,2.0,2,1,2,1.0,3.0,16.0,0.46,19.467191696166992,72.79741668701172,3
1570,674.0,2.0,2,0,2,1.0,27.0,32.0,1.33,19.16885607,72.87786054,0
1571,1376.0,3.0,3,2,2,1.0,40.0,60.0,10.0,19.0021289191359,72.82713785909091,7
1572,600.0,2.0,2,0,1,0.0,7.0,7.0,0.77,19.298641666666697,72.87344,2
1577,800.0,2.0,2,1,1,0.0,7.0,18.0,3.1,19.1196327,72.9055571,0
1578,700.0,2.0,2,1,1,0.0,5.0,9.0,1.75,19.1734646405574,72.8731549128385,1
1582,660.0,2.0,2,1,2,1.0,11.0,22.0,1.25,19.0570479,72.8847716,0
1585,742.0,2.0,2,1,1,1.0,9.0,17.0,1.8,19.12171092,72.88582041,0
1586,888.0,3.0,3,1,1,1.0,10.0,17.0,2.15,19.12171092,72.88582041,0
1587,785.0,2.0,2,0,2,1.0,14.0,22.0,1.4,19.149900436401367,72.93113708496094,0
1588,875.0,2.0,2,1,1,0.0,2.0,12.0,2.0,19.0498681,72.9198483,2
1590,930.0,3.0,2,1,1,1.0,10.0,22.0,2.9,19.1443317,72.832614,2
1591,729.0,2.0,2,1,1,1.0,17.0,23.0,1.84,19.145209100000002,72.8321637,2
1592,480.0,1.0,2,0,1,1.0,23.0,45.0,0.99,19.1657808,72.934534,0
1593,850.0,2.0,2,1,2,1.0,10.0,45.0,3.75,19.0038320445835,72.8505157603601,0
1594,636.0,2.0,2,1,1,1.0,11.0,16.0,1.75,19.034408300000003,72.889042,0
1595,819.2,2.0,2,1,2,0.0,5.0,24.0,1.65,19.20678417,72.81912281,0
1597,1319.0,3.0,3,2,1,1.0,6.0,18.0,4.7,19.0937492,72.922604,0
1598,450.0,1.0,2,4,1,1.0,15.0,22.0,0.32,19.366139999999998,72.859538,2
1600,600.0,2.0,1,1,1,0.0,9.0,9.0,0.78,19.282169342041016,72.87654113769531,2
1601,433.0,1.0,2,1,1,1.0,16.0,18.0,0.85,19.1886102,72.83497740000001,0
1602,452.0,1.0,2,1,1,1.0,18.0,21.0,0.95,19.203436,72.8210452,0
1603,425.0,1.0,2,1,1,1.0,20.0,23.0,0.8,19.2047357,72.8197572,0
1608,840.0,2.0,3,2,3,0.0,3.0,10.0,2.05,19.2232055,72.84390529999999,0
1609,693.0,2.0,2,2,1,1.0,7.0,53.0,1.84,19.133092,72.93475,0
1610,660.0,2.0,2,0,1,1.0,22.0,45.0,1.51,19.1657808,72.934534,0
1611,750.0,2.0,2,2,1,1.0,4.0,23.0,1.75,19.181124,72.839798,0
1612,355.0,1.0,1,1,2,0.0,10.0,19.0,0.87,19.131907,72.85563,0
1613,410.0,1.0,2,1,2,1.0,19.0,23.0,0.8,19.138638,72.858369,0
1615,400.0,1.0,2,0,1,0.0,4.0,7.0,0.36,18.952141,72.829172,2
1616,400.0,1.0,2,1,1,0.0,2.0,7.0,1.05,19.1181,72.89484909999999,0
1617,694.0,2.0,2,1,1,1.0,3.0,15.0,1.65,19.0637822,72.89200500000001,0
1618,980.0,3.0,3,0,1,1.0,11.0,39.0,2.75,19.1852372,72.9487585,1
1619,385.0,1.0,2,4,1,1.0,20.0,22.0,0.3,19.36511,72.860371,3
1620,1350.0,3.0,3,1,1,0.0,6.0,10.0,5.5,19.147541,72.82511269999999,0
1621,1352.0,3.0,4,1,1,1.0,39.0,58.0,3.78,19.191842,72.83458123,3
1625,460.0,1.0,2,0,2,0.0,2.0,14.0,0.29,19.471584699999998,72.80535875,1
1626,930.0,3.0,3,1,2,1.0,25.0,55.0,2.36,19.183819,72.86111600000001,0
1627,850.0,2.0,2,1,1,1.0,30.0,50.0,2.97,18.990306854248047,72.84030151367188,0
1628,911.0,3.0,3,1,2,1.0,20.0,23.0,1.61,19.2018545,72.815272,0
1629,1310.0,3.0,3,2,1,1.0,36.0,50.0,9.25,18.99706,72.818401,0
1631,860.0,2.0,2,1,1,1.0,7.0,13.0,4.19,19.0590987,72.82192090000001,0
1632,1020.0,2.0,2,1,1,1.0,18.0,39.0,2.25,19.17603669,72.86795229,2
1633,1020.0,2.0,2,1,1,1.0,20.0,39.0,2.25,19.17603669,72.86795229,1
1635,1310.0,3.0,3,1,3,0.0,5.0,10.0,8.5,19.0038725,72.812962,7
1636,777.0,2.0,2,2,1,1.0,6.0,18.0,2.75,19.0937492,72.922604,0
1637,1310.0,3.0,3,1,3,0.0,5.0,10.0,8.5,19.0038725,72.812962,7
1638,660.0,2.0,2,0,1,0.0,3.0,6.0,2.3,18.963298797607425,72.84329223632812,0
1639,1475.0,3.0,4,1,2,0.0,20.0,55.0,3.99,18.968435287475586,72.82330322265625,0
1640,422.0,1.0,2,0,3,0.0,4.0,7.0,0.95,19.214032999999997,72.8627501,0
1641,770.0,2.0,2,1,3,1.0,5.0,21.0,2.31,19.110012,72.897886,7
1642,700.0,2.0,2,0,1,1.0,15.0,21.0,1.47,19.203436,72.8210452,1
1643,410.0,1.0,2,0,1,1.0,12.0,13.0,1.05,19.2009220123291,72.81690979003906,2
1644,630.0,2.0,2,0,1,1.0,1.0,13.0,1.5,19.18897247314453,72.82200622558594,0
1645,425.0,1.0,2,0,1,0.0,7.0,15.0,0.95,19.161448869898,72.8352649724546,0
1647,455.0,1.0,1,1,2,1.0,15.0,42.0,1.58,19.0396375,72.876989,0
1648,485.0,1.0,1,1,2,1.0,19.0,42.0,1.67,19.0396375,72.876989,0
1649,1233.0,3.0,4,1,1,1.0,26.0,58.0,3.46,19.191842,72.83458123,2
1650,1384.0,3.0,3,2,1,1.0,7.0,30.0,2.35,19.103212699999997,72.9275205,0
1652,852.0,2.0,2,0,2,0.0,12.0,40.0,5.0,19.0011734,72.8187652,2
1653,1407.0,3.0,3,2,2,1.0,16.0,22.0,4.93,19.028239000000003,72.87855,0
1654,1940.0,4.0,4,2,2,1.0,35.0,60.0,14.0,19.0021289191359,72.82713785909091,7
1655,511.0,1.0,1,1,1,1.0,16.0,42.0,1.75,19.0396375,72.876989,0
1656,727.0,2.0,2,1,1,1.0,12.0,23.0,1.45,19.2018545,72.815272,0
1657,716.0,2.0,2,2,1,1.0,4.0,23.0,1.38,19.202228,72.815271,0
1659,1101.6,3.0,2,1,3,0.0,14.0,27.0,3.3,19.140335,72.8647155,2
1660,960.0,2.0,2,2,1,0.0,47.0,50.0,2.8,19.2062083,72.87253100000001,0
1662,490.0,1.0,2,0,1,0.0,10.0,14.0,0.85,19.25163486,72.87059072,0
1663,709.0,2.0,2,0,1,1.0,6.0,33.0,1.52,19.173613,72.872352,0
1664,568.0,1.0,2,1,2,0.0,14.0,17.0,0.625,19.28484973,72.87421344,0
1666,776.0,2.0,2,1,1,1.0,4.0,18.0,2.84,19.0937492,72.922604,0
1672,436.0,1.0,2,0,1,0.0,15.0,21.0,0.86,19.177554999999998,72.849887,0
1673,653.0,2.0,2,0,1,1.0,11.0,24.0,1.17,19.176291,72.862371,0
1674,485.0,1.0,1,0,1,1.0,17.0,24.0,0.875,19.176291,72.862371,0
1676,728.0,3.0,2,2,2,1.0,5.0,11.0,3.2,19.1038194,72.8451639,0
1677,470.0,1.0,2,1,1,0.0,4.0,15.0,1.15,19.146024,72.93304090000001,1
1678,1314.0,3.0,3,2,1,1.0,7.0,33.0,4.42,19.141714180625502,72.828495599599,0
1681,850.0,2.0,2,1,2,1.0,49.0,72.0,4.0,19.006594,72.8287,7
1682,398.0,1.0,2,0,2,0.0,11.0,20.0,0.91,19.152076,72.9426950247128,2
1684,595.0,2.0,2,1,1,0.0,7.0,22.0,1.39,19.152076,72.9426950247128,3
1686,370.0,1.0,2,1,1,1.0,12.0,22.0,0.79,19.152076,72.9426950247128,3
1687,750.0,2.0,2,1,1,1.0,3.0,25.0,1.47,19.2018545,72.815272,2
1688,665.0,2.0,2,1,1,1.0,11.0,21.0,1.3,19.130785,72.938082,0
1690,720.0,2.0,2,2,1,1.0,7.0,16.0,2.24,19.139307000000002,72.80846899999999,0
1692,555.0,2.0,2,1,1,1.0,15.0,26.0,1.45,18.924921100000002,72.82972240000001,0
1693,738.0,2.0,2,1,1,1.0,12.0,26.0,1.86,18.924921100000002,72.82972240000001,0
1694,891.0,3.0,3,2,1,1.0,13.0,26.0,2.15,18.924921100000002,72.82972240000001,0
1696,397.0,1.0,2,0,1,1.0,7.0,22.0,0.72,19.251020999999998,72.872086,0
1699,980.0,3.0,3,1,1,0.0,8.0,39.0,2.35,19.1852372,72.9487585,2
1700,1093.0,3.0,3,2,1,1.0,20.0,60.0,2.94,19.2248756,72.86314300000001,1
1702,350.0,1.0,1,0,1,0.0,7.0,7.0,0.67,19.179628372192386,72.86096954345703,0
1703,448.0,1.0,2,1,2,0.0,2.0,4.0,1.5,19.141026883134813,72.82440395127068,0
1704,750.0,2.0,2,1,1,0.0,9.0,11.0,2.75,19.100385665893555,72.8504638671875,0
1705,729.0,2.0,2,1,1,1.0,18.0,34.0,1.72,19.1907193,72.8618457,0
1706,807.0,2.0,2,1,1,1.0,15.0,56.0,2.19,19.191842,72.83458123,0
1710,960.0,3.0,3,2,1,1.0,4.0,23.0,1.87,19.202228,72.815271,0
1711,1029.0,3.0,3,1,1,1.0,19.0,64.0,2.85,19.2248756,72.86314300000001,0
1713,635.0,2.0,2,1,1,0.0,12.0,24.0,2.05,19.122307,72.89599270000001,0
1714,805.0,2.0,2,1,2,0.0,6.0,22.0,2.18,19.1142547770137,72.90212,0
1715,430.0,1.0,1,0,1,0.0,4.0,7.0,0.95,19.145302831121302,72.9338796436433,0
1717,445.0,1.0,2,0,1,0.0,9.0,18.0,1.05,19.146024,72.93304090000001,0
1718,665.0,2.0,2,1,1,0.0,9.0,21.0,1.42,19.1443579,72.9333522,0
1719,732.0,2.0,2,1,1,1.0,9.0,21.0,1.45,19.130785,72.938082,0
1721,458.0,1.0,2,1,1,1.0,10.0,21.0,0.96,19.130785,72.938082,0
1722,560.0,2.0,2,1,2,0.0,8.0,17.0,1.31,19.1605,72.94767,2
1723,442.0,1.0,2,1,1,1.0,12.0,26.0,1.15,18.924921100000002,72.82972240000001,0
1724,450.0,1.0,2,1,2,0.0,10.0,15.0,1.45,19.07023,72.876903,0
1725,501.0,2.0,2,1,2,0.0,7.0,7.0,0.78,19.152145385742188,72.92752075195312,3
1726,763.0,2.0,2,1,1,1.0,8.0,22.0,1.77,19.203826199999998,72.86918990000001,0
1727,890.0,3.0,2,1,2,0.0,22.0,27.0,2.82,19.140539169311523,72.86479187011719,0
1729,398.0,1.0,2,1,2,0.0,5.0,15.0,0.85,19.1510197,72.9420879,3
1732,449.0,1.0,2,1,3,0.0,18.0,20.0,0.95,19.364913940429688,72.86176300048828,5
1733,975.0,3.0,3,0,1,0.0,11.0,15.0,3.38,19.032798767089844,72.89635467529297,0
1734,635.0,2.0,2,0,1,1.0,28.0,33.0,1.36,19.173613,72.872352,0
1735,445.0,1.0,2,1,1,1.0,5.0,13.0,0.97,19.1657808,72.934534,0
1737,626.0,2.0,2,1,1,1.0,5.0,21.0,1.15,19.130785,72.938082,0
1738,500.0,1.0,1,1,2,0.0,4.0,4.0,1.0,19.1845645904541,72.86650085449219,3
1740,900.0,3.0,3,2,2,1.0,10.0,62.0,3.82,19.113713100000002,72.86100970000001,7
1741,410.0,1.0,1,1,2,0.0,7.0,11.0,1.4,19.143049240112305,72.82154083251953,0
1743,830.0,2.0,2,1,1,1.0,7.0,42.0,1.95,19.1852372,72.9487585,0
1744,678.0,2.0,2,1,1,1.0,18.0,22.0,1.57,19.055956,72.910714,0
1749,565.0,2.0,2,1,2,0.0,5.0,20.0,1.19,19.152076,72.9426950247128,3
1750,459.0,1.0,2,1,1,0.0,10.0,17.0,1.05,19.1605,72.94767,3
1751,978.0,3.0,3,0,1,1.0,20.0,21.0,2.7,19.129887,72.836147,0
1753,430.0,1.0,2,1,1,1.0,4.0,30.0,1.53,19.11832,72.920964,0
1754,726.0,2.0,2,2,1,1.0,10.0,30.0,2.4,19.11832,72.920964,2
1755,560.0,2.0,2,1,1,1.0,21.0,23.0,1.18,19.114796,72.939413,0
1763,584.0,2.0,2,0,1,0.0,6.0,7.0,0.39,19.471404999999997,72.802441,4
1764,450.0,1.0,2,0,3,0.0,6.0,7.0,1.35,19.125439569177,72.84830507345299,0
1765,426.0,1.0,2,0,1,1.0,16.0,22.0,1.15,19.114625930786133,72.88409423828125,1
1766,750.0,2.0,2,1,1,0.0,1.0,7.0,0.78,19.296735,72.87473666666669,2
1767,225.0,1.0,1,0,2,0.0,0.0,7.0,0.45,19.2272965,72.82188359999999,1
1769,1048.0,3.0,3,2,1,0.0,26.0,60.0,2.65,19.2248756,72.86314300000001,2
1770,934.0,3.0,2,1,1,0.0,14.0,34.0,2.4,19.128953,72.9298045,2
1771,800.0,2.0,2,1,3,1.0,23.0,27.0,2.6,19.1380231,72.8278062,3
1772,634.0,2.0,2,1,2,0.0,16.0,25.0,1.97,19.122307,72.89599270000001,0
1773,769.0,2.0,2,1,1,1.0,5.0,23.0,1.38,19.11486,72.849964,1
1776,480.0,1.0,1,1,1,0.0,1.0,6.0,1.33,19.1276969909668,72.82758331298828,0
1777,818.0,2.0,2,1,2,0.0,3.0,10.0,2.05,19.118534,72.895635,0
1779,600.0,2.0,2,0,1,1.0,1.0,22.0,1.7,19.160065257393967,72.83632962325755,0
1780,2514.0,4.0,4,2,1,1.0,10.0,59.0,10.0,19.011184399999998,72.85162790000001,6
1782,530.0,2.0,2,0,1,0.0,0.0,4.0,0.37,19.454059600830078,72.7688217163086,0
1785,550.0,2.0,2,0,3,0.0,7.0,7.0,1.45,19.175534,72.872754,4
1786,1077.0,3.0,3,1,1,1.0,4.0,22.0,2.39,19.156373000000002,72.93894499999999,0
1787,197.0,1.0,2,1,1,1.0,10.0,22.0,0.35,19.1475,72.927071,4
1788,215.0,1.0,1,0,1,0.0,4.0,4.0,0.75,19.119592666625977,72.86511993408203,5
1789,537.0,1.0,2,1,1,0.0,8.0,52.0,1.15,19.133092,72.93475,1
1790,690.0,2.0,2,1,1,0.0,21.0,52.0,1.45,19.133092,72.93475,1
1791,415.0,1.0,2,1,1,1.0,4.0,22.0,0.72,19.15032,19.15032,0
1792,323.0,1.0,1,1,1,1.0,7.0,23.0,0.53,19.147538,72.925881,0
1793,197.0,1.0,1,1,1,1.0,7.0,22.0,0.334,19.147538,72.925881,0
1794,415.0,1.0,1,1,1,1.0,2.0,19.0,0.63,19.147468,72.92591800000001,0
1795,631.0,2.0,2,1,1,1.0,4.0,22.0,1.4,19.156373000000002,72.93894499999999,0
1796,395.0,1.0,1,1,1,1.0,4.0,22.0,0.782,19.156923000000003,72.93406,0
1797,604.0,2.0,2,1,1,1.0,2.0,15.0,1.9,19.083399,72.91521,7
1799,700.0,2.0,2,1,1,0.0,8.0,21.0,1.38,19.1296705,72.931658,1
1800,950.0,3.0,3,0,1,0.0,20.0,21.0,2.9,19.129887,72.836147,4
1801,800.0,2.0,2,0,3,0.0,2.0,8.0,2.4,19.105440139770508,72.84111785888672,0
1806,430.0,1.0,2,0,3,0.0,6.0,7.0,1.0,19.227331161499023,72.86373138427734,4
1807,305.0,1.0,1,1,1,0.0,17.0,24.0,0.55,19.202482999999997,72.822777,3
1808,669.0,2.0,2,1,1,1.0,1.0,21.0,2.07,19.13331783803281,72.81809513580086,0
1809,800.0,2.0,2,0,1,0.0,6.0,7.0,1.8,19.1196327,72.9055571,7
1810,1301.0,3.0,3,1,1,1.0,8.0,45.0,2.67,19.1657808,72.934534,2
1811,501.0,1.0,2,1,1,1.0,5.0,45.0,1.1,19.1657808,72.934534,2
1812,450.0,1.0,2,1,1,1.0,16.0,45.0,1.05,19.1657808,72.934534,2
1813,787.0,2.0,2,1,1,1.0,20.0,45.0,1.67,19.1657808,72.934534,2
1814,432.0,1.0,2,1,1,1.0,17.0,45.0,1.0,19.1657808,72.934534,0
1815,856.0,2.0,2,1,1,1.0,14.0,20.0,3.95,19.06680489,72.85129455,0
1816,856.0,2.0,2,1,1,1.0,11.0,20.0,3.96,19.06680489,72.85129455,0
1817,856.0,2.0,2,1,1,1.0,15.0,20.0,3.8,19.06680489,72.85129455,0
1818,987.0,3.0,2,1,1,1.0,12.0,20.0,4.94,19.06680489,72.85129455,0
1819,423.0,1.0,2,1,2,0.0,1.0,12.0,0.36,19.468804245137104,72.8001416018387,2
1820,720.0,2.0,2,1,1,1.0,1.0,20.0,0.872,19.2996583333333,72.8704216666667,0
1821,740.0,2.0,2,1,1,1.0,10.0,21.0,0.887,19.2996583333333,72.8704216666667,0
1822,890.0,3.0,2,1,2,0.0,9.0,35.0,2.85,19.1700134,72.8646545,0
1823,950.0,3.0,3,0,1,0.0,20.0,21.0,2.99,19.129887,72.836147,2
1825,710.0,2.0,2,1,2,1.0,22.0,22.0,0.933,19.2874366666667,72.877361,2
1826,930.0,3.0,3,1,2,1.0,12.0,22.0,1.23,19.2874366666667,72.877361,2
1827,650.0,2.0,2,1,2,1.0,2.0,20.0,0.91,19.2874366666667,72.877361,0
1829,650.0,2.0,2,0,1,1.0,7.0,15.0,0.6829999999999999,19.27831268310547,72.85801696777344,0
1830,650.0,2.0,2,1,1,0.0,10.0,20.0,2.25,19.119646,72.8933080258578,2
1832,1095.0,3.0,2,0,1,0.0,27.0,36.0,2.85,19.160486,72.945419,2
1833,634.0,2.0,2,1,2,0.0,5.0,25.0,2.0,19.122307,72.89599270000001,0
1834,1126.4,4.0,4,3,2,0.0,16.0,70.0,7.5,19.00639,72.828689,0
1835,1050.0,3.0,3,1,1,0.0,5.0,12.0,2.55,19.116563,72.854391,0
1841,1050.0,3.0,3,1,1,0.0,5.0,12.0,2.59,19.116563,72.854391,0
1843,708.0,2.0,2,1,2,0.0,5.0,16.0,1.53,19.1066107762283,72.8994720495916,0
1844,1175.0,3.0,3,1,2,0.0,8.0,45.0,3.0,19.17100978,72.87098943,0
1848,590.0,2.0,2,1,1,0.0,22.0,39.0,2.1,19.17603669,72.86795229,2
1849,700.0,2.0,2,1,1,0.0,5.0,7.0,1.61,19.1181,72.89484909999999,1
1850,485.0,2.0,2,1,1,0.0,13.0,30.0,1.2,19.36491203308105,72.86168670654297,3
1851,500.0,1.0,2,10,2,0.0,0.0,3.0,1.3,19.11932373046875,72.86458587646484,5
1853,466.0,1.0,1,1,1,1.0,12.0,23.0,0.85,19.12998,72.933221,0
1855,1050.0,3.0,3,1,3,0.0,4.0,7.0,5.5,19.11935043334961,72.8646011352539,0
1857,438.0,1.0,2,1,1,1.0,8.0,15.0,1.15,19.057178,72.90475,0
1858,580.0,2.0,2,1,1,1.0,6.0,15.0,1.55,19.057178,72.90475,0
1861,625.0,2.0,2,1,1,1.0,9.0,15.0,0.458,19.469783782958984,72.79705810546875,3
1862,451.0,1.0,2,1,1,1.0,2.0,12.0,0.267,19.469541549682614,72.80033874511719,0
1863,464.0,1.0,1,1,2,1.0,2.0,12.0,0.28,19.469541549682614,72.80033874511719,5
1864,618.0,2.0,2,0,1,1.0,8.0,12.0,0.337,19.47022247314453,72.80033111572266,0
1865,2800.0,6.0,6,3,3,1.0,8.0,14.0,15.0,19.076268,72.90213,2
1866,660.0,2.0,2,0,1,1.0,3.0,11.0,1.98,19.12986957,72.83319559,0
1867,844.0,2.0,2,2,1,1.0,5.0,20.0,1.69,19.10919095,72.88469140000001,0
1868,692.0,2.0,2,2,1,1.0,4.0,17.0,1.5,19.1228392525584,72.88452963231741,0
1871,305.0,1.0,1,1,1,0.0,7.0,24.0,0.54,19.202482999999997,72.822777,7
1872,610.0,2.0,2,1,2,0.0,13.0,14.0,2.15,19.0227398,72.86865379999999,1
1873,956.0,2.0,2,1,2,0.0,20.0,40.0,2.2,19.03731,72.87871,0
1879,625.0,2.0,2,1,1,1.0,9.0,15.0,0.458,19.469783782958984,72.79705810546875,3
1880,451.0,1.0,2,1,1,1.0,2.0,12.0,0.267,19.469541549682614,72.80033874511719,0
1881,464.0,1.0,1,1,2,1.0,2.0,12.0,0.28,19.469541549682614,72.80033874511719,5
1882,618.0,2.0,2,0,1,1.0,8.0,12.0,0.337,19.47022247314453,72.80033111572266,0
1883,2800.0,6.0,6,3,3,1.0,8.0,14.0,15.0,19.076268,72.90213,2
1884,660.0,2.0,2,0,1,1.0,3.0,11.0,1.98,19.12986957,72.83319559,0
1885,844.0,2.0,2,2,1,1.0,5.0,20.0,1.69,19.10919095,72.88469140000001,0
1886,692.0,2.0,2,2,1,1.0,4.0,17.0,1.5,19.1228392525584,72.88452963231741,0
1889,305.0,1.0,1,1,1,0.0,7.0,24.0,0.54,19.202482999999997,72.822777,7
1890,610.0,2.0,2,1,2,0.0,13.0,14.0,2.15,19.0227398,72.86865379999999,1
1891,956.0,2.0,2,1,2,0.0,20.0,40.0,2.2,19.03731,72.87871,0
